source_record_id,name,gpu_chip,release_date,bus_interface,memory_gb,memory_type,gpu_clock_mhz,memory_clock_mhz,shader_count,tmu_count,rop_count,has_structured_specs,memory_raw,gpu_clock_raw,memory_clock_raw,shader_counts_raw,release_raw,source_dataset
3b531fd54899e1127687,FireGL 9600 T2-64S,RV350,2003-10-01,AGP 8x,0.0625,,324.0,203.0,,,,True,"64 MB, DDR, 128 bit",324 MHz,203 MHz,4 / 2 / 4 / 4,"Oct 1st, 2003",baraazaid/cpu-and-gpu-stats
d2a405f5a9ff1dd55f7d,FireGL 9700 X1-128,R300,2002-07-23,AGP 8x,0.125,,325.0,310.0,,,,True,"128 MB, DDR, 256 bit",325 MHz,310 MHz,8 / 4 / 8 / 8,"Jul 23rd, 2002",baraazaid/cpu-and-gpu-stats
5a81f450c6537bd73f68,FireGL 9700 X1-256,R300,2002-07-23,AGP 8x,0.25,,325.0,310.0,,,,True,"256 MB, DDR, 256 bit",325 MHz,310 MHz,8 / 4 / 8 / 8,"Jul 23rd, 2002",baraazaid/cpu-and-gpu-stats
b27bcf1343db1e4f0cd0,FireGL 9700 X1-256p,R300,2002-07-23,AGP Pro 8x,0.25,,324.0,276.0,,,,True,"256 MB, DDR, 256 bit",324 MHz,276 MHz,8 / 4 / 8 / 8,"Jul 23rd, 2002",baraazaid/cpu-and-gpu-stats
4cbbd97cbc966cf3d2aa,FireGL 9800 X2-256,R360,2003-03-01,AGP 8x,0.25,DDR2,380.0,350.0,,,,True,"256 MB, DDR2, 256 bit",380 MHz,350 MHz,8 / 4 / 8 / 8,"Mar 1st, 2003",baraazaid/cpu-and-gpu-stats
1288efe5032695753365,FireGL 9800 X2-256T,R360,2003-10-01,AGP 8x,0.25,DDR2,412.0,344.0,,,,True,"256 MB, DDR2, 256 bit",412 MHz,344 MHz,8 / 4 / 8 / 8,"Oct 1st, 2003",baraazaid/cpu-and-gpu-stats
2736eb5859ff02884392,FireGL V3100,RV370,2004-09-01,PCIe 1.0 x16,0.125,,391.0,196.0,,,,True,"128 MB, DDR, 64 bit",391 MHz,196 MHz,4 / 2 / 4 / 4,"Sep 1st, 2004",baraazaid/cpu-and-gpu-stats
e0bbb95a5aa8cd1c3220,FireGL V3200,RV380,2004-09-01,PCIe 1.0 x16,0.125,,500.0,350.0,,,,True,"128 MB, DDR, 128 bit",500 MHz,350 MHz,4 / 2 / 4 / 4,"Sep 1st, 2004",baraazaid/cpu-and-gpu-stats
e54370ffbf8d28a32d58,FireGL V3300,RV515,2005-10-01,PCIe 1.0 x16,0.125,DDR2,600.0,400.0,,,,True,"128 MB, DDR2, 64 bit",600 MHz,400 MHz,4 / 2 / 4 / 4,"Oct 1st, 2005",baraazaid/cpu-and-gpu-stats
9d1c4fe8b8a439ffcef8,FireGL V3350,RV515,2005-10-01,PCIe 1.0 x16,0.25,DDR2,600.0,400.0,,,,True,"256 MB, DDR2, 64 bit",600 MHz,400 MHz,4 / 2 / 4 / 4,"Oct 1st, 2005",baraazaid/cpu-and-gpu-stats
93cc9d814b960bb73d23,FireGL V3400,RV530,2005-10-01,PCIe 1.0 x16,0.125,GDDR3,500.0,500.0,,,,True,"128 MB, GDDR3, 128 bit",500 MHz,500 MHz,12 / 5 / 4 / 4,"Oct 1st, 2005",baraazaid/cpu-and-gpu-stats
41609156714dc6c4c6e7,FireGL V3600,RV630,2007-06-28,PCIe 1.0 x16,0.25,DDR2,600.0,500.0,120,8,4,True,"256 MB, DDR2, 128 bit",600 MHz,500 MHz,120 / 8 / 4,"Jun 28th, 2007",baraazaid/cpu-and-gpu-stats
0631be81b74cec6c58ed,FireGL V5000,RV410,2004-09-01,PCIe 1.0 x16,0.125,GDDR3,425.0,430.0,,,,True,"128 MB, GDDR3, 128 bit",425 MHz,430 MHz,8 / 6 / 8 / 8,"Sep 1st, 2004",baraazaid/cpu-and-gpu-stats
8081cdcf0b9783d79d16,FireGL V5100,R423,2004-05-01,PCIe 1.0 x16,0.125,,450.0,350.0,,,,True,"128 MB, DDR, 256 bit",450 MHz,350 MHz,12 / 6 / 12 / 12,"May 1st, 2004",baraazaid/cpu-and-gpu-stats
c810088e174bc08e9bc4,FireGL V5200,RV530,2005-10-01,PCIe 1.0 x16,0.125,GDDR3,600.0,700.0,,,,True,"128 MB, GDDR3, 128 bit",600 MHz,700 MHz,12 / 5 / 4 / 4,"Oct 1st, 2005",baraazaid/cpu-and-gpu-stats
7a7dfadefb0ec8d62ab3,FireGL V5600,RV630,2007-08-06,PCIe 1.0 x16,0.5,GDDR4,800.0,1100.0,120,8,4,True,"512 MB, GDDR4, 128 bit",800 MHz,1100 MHz,120 / 8 / 4,"Aug 6th, 2007",baraazaid/cpu-and-gpu-stats
f1772a1ac36458113865,FireGL V7100,R423,2004-12-01,PCIe 1.0 x16,0.25,GDDR3,493.0,475.0,,,,True,"256 MB, GDDR3, 256 bit",493 MHz,475 MHz,16 / 6 / 16 / 16,"Dec 1st, 2004",baraazaid/cpu-and-gpu-stats
7c34c811d3c70473db70,FireGL V7200,R520,2005-10-01,PCIe 1.0 x16,0.25,GDDR3,600.0,650.0,,,,True,"256 MB, GDDR3, 256 bit",600 MHz,650 MHz,16 / 8 / 16 / 16,"Oct 1st, 2005",baraazaid/cpu-and-gpu-stats
3765896dd0828213fc06,FireGL V7300,R520,2005-10-01,PCIe 1.0 x16,0.5,GDDR3,594.0,648.0,,,,True,"512 MB, GDDR3, 256 bit",594 MHz,648 MHz,16 / 8 / 16 / 16,"Oct 1st, 2005",baraazaid/cpu-and-gpu-stats
b4683e3cc1cd024fa78c,FireGL V7350,R520,2005-10-01,PCIe 1.0 x16,1.0,GDDR3,600.0,650.0,,,,True,"1024 MB, GDDR3, 256 bit",600 MHz,650 MHz,16 / 8 / 16 / 16,"Oct 1st, 2005",baraazaid/cpu-and-gpu-stats
821b03b0061269aa64ab,FireGL V7600,R600,2007-08-06,PCIe 1.0 x16,0.5,GDDR3,600.0,800.0,320,16,16,True,"512 MB, GDDR3, 256 bit",600 MHz,800 MHz,320 / 16 / 16,"Aug 6th, 2007",baraazaid/cpu-and-gpu-stats
4609e6a7063df046ee4d,FireGL V7700,RV670,2007-11-19,PCIe 2.0 x16,0.5,GDDR4,777.0,1126.0,320,16,16,True,"512 MB, GDDR4, 256 bit",777 MHz,1126 MHz,320 / 16 / 16,"Nov 19th, 2007",baraazaid/cpu-and-gpu-stats
f8c1c65e8e265d279c7e,FireGL V8600,R600,2007-05-14,PCIe 1.0 x16,1.0,GDDR4,688.0,868.0,320,16,16,True,"1024 MB, GDDR4, 512 bit",688 MHz,868 MHz,320 / 16 / 16,"May 14th, 2007",baraazaid/cpu-and-gpu-stats
7e07ae214286fcd516cd,FireGL V8650,R600,2007-08-06,PCIe 1.0 x16,2.0,GDDR4,688.0,868.0,320,16,16,True,"2 GB, GDDR4, 512 bit",688 MHz,868 MHz,320 / 16 / 16,"Aug 6th, 2007",baraazaid/cpu-and-gpu-stats
1f5c617ef8d9016935e2,FireGL X3-256,R420,2004-08-03,AGP 8x,0.25,GDDR3,491.0,454.0,,,,True,"256 MB, GDDR3, 256 bit",491 MHz,454 MHz,12 / 6 / 12 / 12,"Aug 3rd, 2004",baraazaid/cpu-and-gpu-stats
49d0b5e4d00811b410e0,FireMV 2200,RV370,2006-01-01,PCIe 1.0 x16,0.125,,324.0,196.0,,,,True,"128 MB, DDR, 64 bit",324 MHz,196 MHz,4 / 2 / 4 / 4,2006,baraazaid/cpu-and-gpu-stats
b855993ee8327c47854b,FireMV 2200 PCI,RV280,2006-01-01,PCI,0.0625,,240.0,200.0,,,,True,"64 MB, DDR, 64 bit",240 MHz,200 MHz,4 / 1 / 4 / 4,2006,baraazaid/cpu-and-gpu-stats
0886c0ce7349145444ed,FireMV 2250,RV516,2007-01-01,PCIe 1.0 x16,0.25,DDR2,600.0,400.0,,,,True,"256 MB, DDR2, 128 bit",600 MHz,400 MHz,4 / 2 / 4 / 4,2007,baraazaid/cpu-and-gpu-stats
bfe1baed1297f3d28f59,FireMV 2250 PCIe x1,RV516,2007-01-01,PCIe 1.0 x1,0.25,DDR2,600.0,400.0,,,,True,"256 MB, DDR2, 128 bit",600 MHz,400 MHz,4 / 2 / 4 / 4,2007,baraazaid/cpu-and-gpu-stats
333130afc332f46ea2c0,FireMV 2260,RV620,2008-01-01,PCIe 2.0 x16,0.25,DDR2,500.0,500.0,40,4,4,True,"256 MB, DDR2, 64 bit",500 MHz,500 MHz,40 / 4 / 4,2008,baraazaid/cpu-and-gpu-stats
7b2aeca12cb6d18a3348,FireMV 2260 PCIe x1,RV620,2008-01-01,PCIe 2.0 x1,0.25,DDR2,500.0,500.0,40,4,4,True,"256 MB, DDR2, 64 bit",500 MHz,500 MHz,40 / 4 / 4,2008,baraazaid/cpu-and-gpu-stats
8dd213b8809d32420b04,FireMV 2400 PCI,RV380,2008-01-01,PCI,0.125,,500.0,500.0,,,,True,"128 MB, DDR, 128 bit",500 MHz,500 MHz,4 / 2 / 4 / 4,2008,baraazaid/cpu-and-gpu-stats
b8233693860d0d2f27e7,FireMV 2400 PCIe x1,RV380,2008-01-01,PCIe 2.0 x1,0.0625,DDR3,250.0,203.0,,,,True,"64 MB, DDR3, 128 bit",250 MHz,203 MHz,4 / 2 / 4 / 4,2008,baraazaid/cpu-and-gpu-stats
5c52ec0bf202cc08bd1d,FirePro 2260 PCI,RV620,2008-01-01,PCI,0.25,DDR2,500.0,500.0,40,4,4,True,"256 MB, DDR2, 64 bit",500 MHz,500 MHz,40 / 4 / 4,2008,baraazaid/cpu-and-gpu-stats
06159c1ec637fe603320,FirePro 2460 Multi-View,Cedar,2010-04-01,PCIe 2.0 x16,0.5,DDR3,500.0,500.0,80,8,4,True,"512 MB, DDR3, 256 bit",500 MHz,500 MHz,80 / 8 / 4,"Apr 1st, 2010",baraazaid/cpu-and-gpu-stats
81c46b684db2739af14d,FirePro A300,Devastator,2012-06-06,PCIe 2.0 x16,,,760.0,,384,24,8,True,System Shared,760 MHz,System Shared,384 / 24 / 8,"Jun 6th, 2012",baraazaid/cpu-and-gpu-stats
67b57ed472a70df640f5,FirePro A320,Devastator,2012-06-06,PCIe 2.0 x16,,,800.0,,384,24,8,True,System Shared,800 MHz,System Shared,384 / 24 / 8,"Jun 6th, 2012",baraazaid/cpu-and-gpu-stats
3b8c41aa614ddceccdfc,FirePro D300,Pitcairn,2014-01-18,PCIe 3.0 x16,2.0,GDDR5,850.0,1270.0,1280,80,32,True,"2 GB, GDDR5, 256 bit",850 MHz,1270 MHz,1280 / 80 / 32,"Jan 18th, 2014",baraazaid/cpu-and-gpu-stats
b10881ba78bac20fb13c,FirePro D500,Tahiti,2014-01-18,PCIe 3.0 x16,3.0,GDDR5,725.0,1270.0,1536,96,32,True,"3 GB, GDDR5, 384 bit",725 MHz,1270 MHz,1536 / 96 / 32,"Jan 18th, 2014",baraazaid/cpu-and-gpu-stats
d1ccc24b78e2788ea0e0,FirePro D700,Tahiti,2014-01-18,PCIe 3.0 x16,6.0,GDDR5,850.0,1370.0,2048,128,32,True,"6 GB, GDDR5, 384 bit",850 MHz,1370 MHz,2048 / 128 / 32,"Jan 18th, 2014",baraazaid/cpu-and-gpu-stats
35689be7b4817c955adb,FirePro M2000,Turks,2012-07-01,PCIe 2.0 x16,1.0,GDDR5,500.0,800.0,480,24,8,True,"1024 MB, GDDR5, 64 bit",500 MHz,800 MHz,480 / 24 / 8,"Jul 1st, 2012",baraazaid/cpu-and-gpu-stats
00050db94adc5c34dec2,FirePro M3900,Seymour,2010-10-19,PCIe 2.0 x16,1.0,GDDR3,750.0,900.0,160,8,4,True,"1024 MB, GDDR3, 64 bit",750 MHz,900 MHz,160 / 8 / 4,"Oct 19th, 2010",baraazaid/cpu-and-gpu-stats
77876db0fd5194f70eff,FirePro M4000,Chelsea,2012-06-27,MXM-A (3.0),1.0,GDDR5,675.0,1000.0,512,32,16,True,"1024 MB, GDDR5, 128 bit",675 MHz,1000 MHz,512 / 32 / 16,"Jun 27th, 2012",baraazaid/cpu-and-gpu-stats
412970abd368e95ca96b,FirePro M4100,Mars,2013-10-16,PCIe 3.0 x8,2.0,GDDR5,670.0,1000.0,384,24,8,True,"2 GB, GDDR5, 128 bit",670 MHz,1000 MHz,384 / 24 / 8,"Oct 16th, 2013",baraazaid/cpu-and-gpu-stats
4ca068b4dd2f35c4ae09,FirePro M4150,Opal,2013-10-16,PCIe 3.0 x8,1.0,GDDR5,715.0,1000.0,384,24,8,True,"1024 MB, GDDR5, 128 bit",715 MHz,1000 MHz,384 / 24 / 8,"Oct 16th, 2013",baraazaid/cpu-and-gpu-stats
aa5c92a024d1c69dc12d,FirePro M5100,Venus,2013-10-16,MXM-A (3.0),2.0,GDDR5,725.0,1125.0,640,40,16,True,"2 GB, GDDR5, 128 bit",725 MHz,1125 MHz,640 / 40 / 16,"Oct 16th, 2013",baraazaid/cpu-and-gpu-stats
043995610ff5a96d9492,FirePro M5800,Madison,2010-03-01,PCIe 2.0 x16,1.0,GDDR5,650.0,800.0,400,20,8,True,"1024 MB, GDDR5, 128 bit",650 MHz,800 MHz,400 / 20 / 8,"Mar 1st, 2010",baraazaid/cpu-and-gpu-stats
7e26bea363c2edc579e6,FirePro M6000,Heathrow,2012-07-01,MXM-B (3.0),2.0,GDDR5,800.0,1000.0,640,40,16,True,"2 GB, GDDR5, 128 bit",800 MHz,1000 MHz,640 / 40 / 16,"Jul 1st, 2012",baraazaid/cpu-and-gpu-stats
c22f09ea73525db5943a,FirePro M6100,Saturn,2013-10-16,MXM-B (3.0),2.0,GDDR5,1075.0,1375.0,768,48,16,True,"2 GB, GDDR5, 128 bit",1075 MHz,1375 MHz,768 / 48 / 16,"Oct 16th, 2013",baraazaid/cpu-and-gpu-stats
d77b25dabf6a303f631b,FirePro M7820,Broadway,2010-05-01,PCIe 2.0 x16,1.0,GDDR5,700.0,1000.0,800,40,16,True,"1024 MB, GDDR5, 128 bit",700 MHz,1000 MHz,800 / 40 / 16,"May 1st, 2010",baraazaid/cpu-and-gpu-stats
09f52f927222bf34bbb4,FirePro R5000,Pitcairn,2013-02-25,PCIe 3.0 x16,2.0,GDDR5,825.0,800.0,768,48,32,True,"2 GB, GDDR5, 256 bit",825 MHz,800 MHz,768 / 48 / 32,"Feb 25th, 2013",baraazaid/cpu-and-gpu-stats
95fce27e0f1a0097f4b8,FirePro RG220,M93,2010-05-04,PCIe 2.0 x16,0.5,GDDR3,500.0,800.0,80,8,4,True,"512 MB, GDDR3, 256 bit",500 MHz,800 MHz,80 / 8 / 4,"May 4th, 2010",baraazaid/cpu-and-gpu-stats
111f0d9a36488e88a66c,FirePro RG220A,M93,2010-05-04,PCIe 2.0 x16,0.5,GDDR3,500.0,800.0,80,8,4,True,"512 MB, GDDR3, 256 bit",500 MHz,800 MHz,80 / 8 / 4,"May 4th, 2010",baraazaid/cpu-and-gpu-stats
e3b2ea43cdf3ca4e952c,FirePro S10000,Tahiti,2012-11-12,PCIe 3.0 x16,3.0,GDDR5,825.0,1250.0,1792,112,32,True,"3 GB, GDDR5, 384 bit",825 MHz,1250 MHz,1792 / 112 / 32,"Nov 12th, 2012",baraazaid/cpu-and-gpu-stats
c50aa50548c814f85e55,FirePro S10000 Passive,Tahiti,2012-11-12,PCIe 3.0 x16,3.0,GDDR5,825.0,1250.0,1792,112,32,True,"3 GB, GDDR5, 384 bit",825 MHz,1250 MHz,1792 / 112 / 32,"Nov 12th, 2012",baraazaid/cpu-and-gpu-stats
9c5d49ad5d5c5d8fb34f,FirePro S10000 Passive 12GB,Tahiti,2014-03-01,PCIe 3.0 x16,6.0,GDDR5,825.0,1250.0,1792,112,32,True,"6 GB, GDDR5, 384 bit",825 MHz,1250 MHz,1792 / 112 / 32,"Mar 1st, 2014",baraazaid/cpu-and-gpu-stats
0718856b950212ff6080,FirePro S4000X,Venus,2014-08-07,PCIe 3.0 x16,2.0,GDDR5,725.0,1125.0,640,40,16,True,"2 GB, GDDR5, 128 bit",725 MHz,1125 MHz,640 / 40 / 16,"Aug 7th, 2014",baraazaid/cpu-and-gpu-stats
e3d7b447caf35eef562f,FirePro S7000,Pitcairn,2012-08-27,PCIe 3.0 x16,4.0,GDDR5,950.0,1200.0,1280,80,32,True,"4 GB, GDDR5, 256 bit",950 MHz,1200 MHz,1280 / 80 / 32,"Aug 27th, 2012",baraazaid/cpu-and-gpu-stats
f3dec1796b7404149643,FirePro S7100X,Amethyst,2016-05-25,PCIe 3.0 x16,8.0,GDDR5,725.0,1250.0,2048,128,32,True,"8 GB, GDDR5, 256 bit",725 MHz,1250 MHz,2048 / 128 / 32,"May 25th, 2016",baraazaid/cpu-and-gpu-stats
391dba6d562cbf4046e7,FirePro S7150,Tonga,2016-02-01,PCIe 3.0 x16,8.0,GDDR5,920.0,1250.0,2048,128,32,True,"8 GB, GDDR5, 256 bit",920 MHz,1250 MHz,2048 / 128 / 32,"Feb 1st, 2016",baraazaid/cpu-and-gpu-stats
4b16078829baa687eae8,FirePro S7150 x2,Tonga,2016-02-01,PCIe 3.0 x16,8.0,GDDR5,1050.0,1250.0,1792,112,32,True,"8 GB, GDDR5, 256 bit",1050 MHz,1250 MHz,1792 / 112 / 32,"Feb 1st, 2016",baraazaid/cpu-and-gpu-stats
447a53e588bded8a1d24,FirePro S9000,Tahiti,2012-08-24,PCIe 3.0 x16,6.0,GDDR5,900.0,1375.0,1792,112,32,True,"6 GB, GDDR5, 384 bit",900 MHz,1375 MHz,1792 / 112 / 32,"Aug 24th, 2012",baraazaid/cpu-and-gpu-stats
2bb1b9354f378bd56234,FirePro S9010,Tahiti,2012-08-24,PCIe 3.0 x16,3.0,GDDR5,800.0,1250.0,1792,112,32,True,"3 GB, GDDR5, 384 bit",800 MHz,1250 MHz,1792 / 112 / 32,"Aug 24th, 2012",baraazaid/cpu-and-gpu-stats
57dc88c8f78b1d40a0d2,FirePro S9050,Tahiti,2014-08-07,PCIe 3.0 x16,12.0,GDDR5,900.0,1375.0,1792,112,32,True,"12 GB, GDDR5, 384 bit",900 MHz,1375 MHz,1792 / 112 / 32,"Aug 7th, 2014",baraazaid/cpu-and-gpu-stats
c6768b4f916646fe6d10,FirePro S9100,Hawaii,2014-10-02,PCIe 3.0 x16,12.0,GDDR5,824.0,1250.0,2560,160,64,True,"12 GB, GDDR5, 512 bit",824 MHz,1250 MHz,2560 / 160 / 64,"Oct 2nd, 2014",baraazaid/cpu-and-gpu-stats
1802687690b945f4619e,FirePro S9150,Hawaii,2014-08-07,PCIe 3.0 x16,16.0,GDDR5,900.0,1250.0,2816,176,64,True,"16 GB, GDDR5, 512 bit",900 MHz,1250 MHz,2816 / 176 / 64,"Aug 7th, 2014",baraazaid/cpu-and-gpu-stats
e016f3d46b6313961597,FirePro S9170,Hawaii,2015-07-08,PCIe 3.0 x16,32.0,GDDR5,930.0,1250.0,2816,176,64,True,"32 GB, GDDR5, 512 bit",930 MHz,1250 MHz,2816 / 176 / 64,"Jul 8th, 2015",baraazaid/cpu-and-gpu-stats
e83355a545c9f786c288,FirePro S9300 X2,Capsaicin,2016-03-31,PCIe 3.0 x16,4.0,HBM,975.0,500.0,4096,256,64,True,"4 GB, HBM, 4096 bit",975 MHz,500 MHz,4096 / 256 / 64,"Mar 31st, 2016",baraazaid/cpu-and-gpu-stats
f0bdfe192c529d60c4fa,FirePro V3700,RV620,2008-08-08,PCIe 2.0 x16,0.25,GDDR3,800.0,950.0,40,4,4,True,"256 MB, GDDR3, 64 bit",800 MHz,950 MHz,40 / 4 / 4,"Aug 8th, 2008",baraazaid/cpu-and-gpu-stats
b4f92b69ff60640a71b9,FirePro V3750,RV730,2008-09-11,PCIe 2.0 x16,0.25,GDDR3,550.0,700.0,320,32,8,True,"256 MB, GDDR3, 128 bit",550 MHz,700 MHz,320 / 32 / 8,"Sep 11th, 2008",baraazaid/cpu-and-gpu-stats
1653ebb68e1cd6d92d2e,FirePro V3800,Redwood,2010-04-26,PCIe 2.0 x16,0.5,DDR3,650.0,900.0,400,20,8,True,"512 MB, DDR3, 64 bit",650 MHz,900 MHz,400 / 20 / 8,"Apr 26th, 2010",baraazaid/cpu-and-gpu-stats
dac3ec3d226df9497d91,FirePro V3900,Turks,2012-02-07,PCIe 2.0 x16,1.0,GDDR3,650.0,900.0,480,24,8,True,"1024 MB, GDDR3, 128 bit",650 MHz,900 MHz,480 / 24 / 8,"Feb 7th, 2012",baraazaid/cpu-and-gpu-stats
c511d4ba12b3a7dc5625,FirePro V4800,Redwood,2010-04-26,PCIe 2.0 x16,1.0,GDDR5,775.0,900.0,400,20,8,True,"1024 MB, GDDR5, 128 bit",775 MHz,900 MHz,400 / 20 / 8,"Apr 26th, 2010",baraazaid/cpu-and-gpu-stats
995ac9110740fa066e18,FirePro V5700,RV730,2008-08-08,PCIe 2.0 x16,0.5,GDDR3,700.0,900.0,320,32,8,True,"512 MB, GDDR3, 128 bit",700 MHz,900 MHz,320 / 32 / 8,"Aug 8th, 2008",baraazaid/cpu-and-gpu-stats
a05dd3531e9dbe4ecc4e,FirePro V5800,Juniper,2010-04-26,PCIe 2.0 x16,1.0,GDDR5,690.0,1000.0,800,40,16,True,"1024 MB, GDDR5, 128 bit",690 MHz,1000 MHz,800 / 40 / 16,"Apr 26th, 2010",baraazaid/cpu-and-gpu-stats
9d27dc8fdcf7f4dece7b,FirePro V5800 DVI,Juniper,2010-04-26,PCIe 2.0 x16,1.0,GDDR5,690.0,1000.0,800,40,16,True,"1024 MB, GDDR5, 128 bit",690 MHz,1000 MHz,800 / 40 / 16,"Apr 26th, 2010",baraazaid/cpu-and-gpu-stats
70d138135ce2e0719001,FirePro V7760,RV770,2012-01-01,PCIe 2.0 x16,1.0,GDDR3,750.0,850.0,800,40,8,True,"1024 MB, GDDR3, 128 bit",750 MHz,850 MHz,800 / 40 / 8,2012,baraazaid/cpu-and-gpu-stats
23a2a6b1a83c32282608,FirePro V7770,RV770,2012-01-01,PCIe 2.0 x16,1.0,GDDR4,625.0,1050.0,800,40,8,True,"1024 MB, GDDR4, 128 bit",625 MHz,1050 MHz,800 / 40 / 8,2012,baraazaid/cpu-and-gpu-stats
02b57c95c1644b3c28c0,FirePro V7800,Cypress,2010-04-26,PCIe 2.0 x16,2.0,GDDR5,700.0,1000.0,1440,72,32,True,"2 GB, GDDR5, 256 bit",700 MHz,1000 MHz,1440 / 72 / 32,"Apr 26th, 2010",baraazaid/cpu-and-gpu-stats
8341c4e086e78c565cc7,FirePro V8700,RV770,2008-09-11,PCIe 2.0 x16,1.0,GDDR5,750.0,850.0,800,40,16,True,"1024 MB, GDDR5, 256 bit",750 MHz,850 MHz,800 / 40 / 16,"Sep 11th, 2008",baraazaid/cpu-and-gpu-stats
ec8cc912b11679a511e5,FirePro V8700 Duo,RV770,,PCIe 2.0 x16,1.0,GDDR5,750.0,850.0,800,40,16,True,"1024 MB, GDDR5, 256 bit",750 MHz,850 MHz,800 / 40 / 16,Never Released,baraazaid/cpu-and-gpu-stats
bf8b1f0866987e4c7019,FirePro V8750,RV770,2008-07-28,PCIe 2.0 x16,2.0,GDDR5,750.0,900.0,800,40,16,True,"2 GB, GDDR5, 256 bit",750 MHz,900 MHz,800 / 40 / 16,"Jul 28th, 2008",baraazaid/cpu-and-gpu-stats
5f711e3f87763c918e10,FirePro V8800,Cypress,2010-04-07,PCIe 2.0 x16,2.0,GDDR5,825.0,1150.0,1600,80,32,True,"2 GB, GDDR5, 256 bit",825 MHz,1150 MHz,1600 / 80 / 32,"Apr 7th, 2010",baraazaid/cpu-and-gpu-stats
91f5f45f2e4fef9e59d0,FirePro V9800,Cypress,2010-09-09,PCIe 2.0 x16,4.0,GDDR5,850.0,1150.0,1600,80,32,True,"4 GB, GDDR5, 256 bit",850 MHz,1150 MHz,1600 / 80 / 32,"Sep 9th, 2010",baraazaid/cpu-and-gpu-stats
bf5d449b4c49dc0f2b22,FirePro V9800P,Cypress,2010-09-09,PCIe 2.0 x16,4.0,GDDR5,850.0,1150.0,1600,80,32,True,"4 GB, GDDR5, 256 bit",850 MHz,1150 MHz,1600 / 80 / 32,"Sep 9th, 2010",baraazaid/cpu-and-gpu-stats
d9f42b8b772c85291ba0,FirePro W2100,Oland,2014-08-12,PCIe 3.0 x8,2.0,DDR3,630.0,900.0,320,20,8,True,"2 GB, DDR3, 128 bit",630 MHz,900 MHz,320 / 20 / 8,"Aug 12th, 2014",baraazaid/cpu-and-gpu-stats
4dce69621fcdc504a4e8,FirePro W4000,Pitcairn,2012-08-07,PCIe 3.0 x16,2.0,GDDR5,825.0,800.0,768,48,32,True,"2 GB, GDDR5, 256 bit",825 MHz,800 MHz,768 / 48 / 32,"Aug 7th, 2012",baraazaid/cpu-and-gpu-stats
61a2dcb381a28e41dd3c,FirePro W4100,Cape Verde,2014-08-13,PCIe 3.0 x16,2.0,GDDR5,630.0,1000.0,512,32,16,True,"2 GB, GDDR5, 128 bit",630 MHz,1000 MHz,512 / 32 / 16,"Aug 13th, 2014",baraazaid/cpu-and-gpu-stats
bbd452b6b1ea4af5f1e1,FirePro W4170M,Mars,2014-04-28,PCIe 3.0 x8,2.0,GDDR5,825.0,1000.0,384,24,8,True,"2 GB, GDDR5, 128 bit",825 MHz,1000 MHz,384 / 24 / 8,"Apr 28th, 2014",baraazaid/cpu-and-gpu-stats
b5f5ff26ff178d0b4a9d,FirePro W4170M,Opal,2015-04-23,PCIe 3.0 x8,2.0,GDDR5,825.0,1000.0,384,24,8,True,"2 GB, GDDR5, 128 bit",825 MHz,1000 MHz,384 / 24 / 8,"Apr 23rd, 2015",baraazaid/cpu-and-gpu-stats
cfed96a15c948c7f7e03,FirePro W4190M,Opal,2015-11-12,PCIe 3.0 x8,2.0,GDDR5,825.0,1000.0,384,24,8,True,"2 GB, GDDR5, 128 bit",825 MHz,1000 MHz,384 / 24 / 8,"Nov 12th, 2015",baraazaid/cpu-and-gpu-stats
99a1b3465b438448dcec,FirePro W4300,Bonaire,2015-12-01,PCIe 3.0 x16,4.0,GDDR5,930.0,1500.0,768,48,16,True,"4 GB, GDDR5, 128 bit",930 MHz,1500 MHz,768 / 48 / 16,"Dec 1st, 2015",baraazaid/cpu-and-gpu-stats
e9d2fbc885fae40ee2c0,FirePro W5000,Pitcairn,2012-08-07,PCIe 3.0 x16,2.0,GDDR5,825.0,800.0,768,48,32,True,"2 GB, GDDR5, 256 bit",825 MHz,800 MHz,768 / 48 / 32,"Aug 7th, 2012",baraazaid/cpu-and-gpu-stats
bd24e334f9bdfe7d1b1e,FirePro W5000 DVI,Pitcairn,2013-02-25,PCIe 3.0 x16,2.0,GDDR5,825.0,800.0,768,48,32,True,"2 GB, GDDR5, 256 bit",825 MHz,800 MHz,768 / 48 / 32,"Feb 25th, 2013",baraazaid/cpu-and-gpu-stats
4133bb9c501ad74e6862,FirePro W5100,Bonaire,2014-03-31,PCIe 3.0 x16,4.0,GDDR5,930.0,1500.0,768,48,16,True,"4 GB, GDDR5, 128 bit",930 MHz,1500 MHz,768 / 48 / 16,"Mar 31st, 2014",baraazaid/cpu-and-gpu-stats
510bf2438d8ef4c50c4e,FirePro W5130M,Tropo,2015-10-02,PCIe 3.0 x16,2.0,GDDR5,900.0,1000.0,512,32,16,True,"2 GB, GDDR5, 128 bit",900 MHz,1000 MHz,512 / 32 / 16,"Oct 2nd, 2015",baraazaid/cpu-and-gpu-stats
c493ad12a1a942e2d1b6,FirePro W5170M,Tropo,2014-08-25,MXM-A (3.0),2.0,GDDR5,900.0,1125.0,640,40,16,True,"2 GB, GDDR5, 128 bit",900 MHz,1125 MHz,640 / 40 / 16,"Aug 25th, 2014",baraazaid/cpu-and-gpu-stats
