source_record_id,brand,laptop_type,screen_size_inches,screen_size_normalized_from_cm,resolution,resolution_width,resolution_height,touchscreen,ips_panel,cpu,cpu_clock_ghz,ram_gb,gpu,hdd_gb,ssd_gb,flash_storage_gb,storage_total_gb,operating_system,weight_kg,reference_price,source_currency,reference_price_only,source_dataset
e6edef942d6106da7b2d,HP,Gaming,15.6,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,8,Nvidia GeForce GTX,1000.0,0.0,0.0,1000.0,Windows,2.62,603.52,unspecified,True,paperxd/laptop-prices-dataset
1d690be111b8ea24900a,HP,Gaming,15.6,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,8,Nvidia GeForce GTX,1000.0,128.0,0.0,1128.0,Windows,2.2,737.79,unspecified,True,paperxd/laptop-prices-dataset
4a27a70a56af7d8b8580,HP,Gaming,17.3,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,8,Nvidia GeForce GTX,1000.0,128.0,0.0,1128.0,Windows,3.35,799.55,unspecified,True,paperxd/laptop-prices-dataset
9d8c7bf5dad1ed8044af,HP,Gaming,15.6,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,12,Nvidia GeForce GTX,1000.0,128.0,0.0,1128.0,Windows,2.62,838.49,unspecified,True,paperxd/laptop-prices-dataset
9f603a51c1ac4206d3d3,HP,Gaming,17.3,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,12,Nvidia GeForce GTX,1000.0,0.0,0.0,1000.0,Windows,3.78,1140.59,unspecified,True,paperxd/laptop-prices-dataset
32aba25a2e8c3e3564e4,HP,Gaming,17.3,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,12,AMD Radeon RX,1000.0,0.0,0.0,1000.0,Windows,3.74,1174.15,unspecified,True,paperxd/laptop-prices-dataset
c2bd3c8ea8ea3cf9d73d,HP,Gaming,17.3,False,1920x1080,1920,1080,False,False,Intel Core i7,2.8,12,Nvidia GeForce GTX,1000.0,0.0,0.0,1000.0,Windows,2.62,1207.72,unspecified,True,paperxd/laptop-prices-dataset
3d8f215388a0e5e3e8e0,HP,Gaming,17.3,False,1920x1080,1920,1080,False,False,Intel Core i7,2.8,12,Nvidia GeForce GTX,1000.0,256.0,0.0,1256.0,Windows,3.35,1341.98,unspecified,True,paperxd/laptop-prices-dataset
2f4cd2f1d94c82e18ad5,HP,Gaming,17.3,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,16,Nvidia GeForce GTX,1000.0,256.0,0.0,1256.0,Windows,3.35,925.76,unspecified,True,paperxd/laptop-prices-dataset
0d4d3252eb2bed16ed62,HP,Gaming,17.3,False,1920x1080,1920,1080,False,True,Intel Core i7,2.8,16,Nvidia GeForce GTX,1000.0,256.0,0.0,1256.0,Windows,3.78,1005.65,unspecified,True,paperxd/laptop-prices-dataset
67d840e1b12da6b0467f,HP,Netbook,11.6,False,1366x768,1366,768,False,False,Intel Celeron Dual Core,1.6,2,Intel HD Graphics,0.0,0.0,32.0,32.0,Windows,1.17,140.31,unspecified,True,paperxd/laptop-prices-dataset
feb8e472b8e9c5b3cde5,HP,Netbook,11.6,False,1366x768,1366,768,False,False,Intel Celeron Dual Core,1.6,4,Intel HD Graphics,0.0,0.0,16.0,16.0,ChromeOS,1.23,258.46,unspecified,True,paperxd/laptop-prices-dataset
84da2b1da76ea2c41e37,HP,Netbook,12.5,False,1920x1080,1920,1080,False,False,Intel Core M,1.2,8,Intel HD Graphics,0.0,512.0,0.0,512.0,Windows,0.97,1280.89,unspecified,True,paperxd/laptop-prices-dataset
d28277b8821e3f803f3e,HP,Netbook,12.5,False,1366x768,1366,768,False,False,Intel Core i5,2.3,4,Intel HD Graphics,0.0,128.0,0.0,128.0,Windows,2.4,1073.45,unspecified,True,paperxd/laptop-prices-dataset
884dc33d9da7cb1fe5f4,HP,Netbook,12.5,False,1366x768,1366,768,False,False,Intel Core i5,2.6,8,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,1.26,932.47,unspecified,True,paperxd/laptop-prices-dataset
41758dc63c54a7eac3e4,HP,Netbook,12.5,False,1920x1080,1920,1080,False,False,Intel Core i5,2.3,8,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,1.26,1120.45,unspecified,True,paperxd/laptop-prices-dataset
4825802b73c3d07d0016,HP,Netbook,12.5,False,1920x1080,1920,1080,False,False,Intel Core i7,2.7,8,Intel HD Graphics,0.0,512.0,0.0,512.0,Windows,1.26,995.58,unspecified,True,paperxd/laptop-prices-dataset
e3a6eebf6adebb24c0e8,HP,Notebook,15.6,False,1920x1080,1920,1080,False,True,AMD A10-Series,2.5,6,AMD Radeon,0.0,128.0,0.0,128.0,Windows,1.91,381.92,unspecified,True,paperxd/laptop-prices-dataset
0c83b603c1976effedb5,HP,Notebook,17.3,False,1920x1080,1920,1080,False,True,AMD A10-Series,2.4,6,AMD Radeon R7,2000.0,0.0,0.0,2000.0,Windows,2.65,381.99,unspecified,True,paperxd/laptop-prices-dataset
6c3c7a747b779012b1af,HP,Notebook,17.3,False,1920x1080,1920,1080,False,True,AMD A10-Series,2.5,6,AMD Radeon,2000.0,0.0,0.0,2000.0,Windows,2.71,439.73,unspecified,True,paperxd/laptop-prices-dataset
9010ef07504d46bfca7f,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,AMD A12-Series,2.7,6,AMD Radeon,1000.0,0.0,0.0,1000.0,Windows,2.1,355.13,unspecified,True,paperxd/laptop-prices-dataset
c0863fa592b7ab66eb7a,HP,Notebook,15.6,False,1366x768,1366,768,False,False,AMD A12-Series,2.5,8,AMD Radeon R7,2000.0,0.0,0.0,2000.0,Windows,2.04,422.27,unspecified,True,paperxd/laptop-prices-dataset
41762b59c1ceca859cad,HP,Notebook,15.6,False,1366x768,1366,768,False,False,AMD A6-Series,2.5,4,AMD Radeon R4,0.0,256.0,0.0,256.0,Windows,1.86,247.72,unspecified,True,paperxd/laptop-prices-dataset
8c820382033b8741f786,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,AMD A6-Series,2.5,4,AMD Radeon R4,1000.0,0.0,0.0,1000.0,Windows,2.1,267.19,unspecified,True,paperxd/laptop-prices-dataset
1b66b320461cd002c5b3,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,AMD A6-Series,2.5,4,AMD Radeon R4,0.0,256.0,0.0,256.0,Windows,1.86,267.52,unspecified,True,paperxd/laptop-prices-dataset
7061a5fa6d79134d3981,HP,Notebook,15.6,False,1366x768,1366,768,False,False,AMD A6-Series,2.5,4,AMD Radeon R4,500.0,0.0,0.0,500.0,Windows,1.86,267.86,unspecified,True,paperxd/laptop-prices-dataset
3a6b2e028d4bcbbdf4fe,HP,Notebook,17.3,False,1920x1080,1920,1080,False,False,AMD A6-Series,2.5,4,AMD Radeon,500.0,0.0,0.0,500.0,Windows,2.71,294.71,unspecified,True,paperxd/laptop-prices-dataset
f065558641dcae0fc3a2,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,AMD A6-Series,2.5,4,AMD Radeon,0.0,256.0,0.0,256.0,Windows,1.91,321.49,unspecified,True,paperxd/laptop-prices-dataset
538cf31b72af98d07a51,HP,Notebook,15.6,False,1366x768,1366,768,False,False,AMD A6-Series,2.5,8,AMD Radeon R4,0.0,128.0,0.0,128.0,Windows,1.91,299.35,unspecified,True,paperxd/laptop-prices-dataset
f5ee15e3bd960b5a639b,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,AMD A9-Series,3.0,4,AMD Radeon R5,0.0,256.0,0.0,256.0,Windows,1.91,328.27,unspecified,True,paperxd/laptop-prices-dataset
5805a35829fbff3467c7,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,AMD A9-Series,3.0,4,AMD Radeon,1000.0,0.0,0.0,1000.0,Windows,2.1,328.28,unspecified,True,paperxd/laptop-prices-dataset
fa107a49b1cae98766f5,HP,Notebook,15.6,False,1920x1080,1920,1080,False,True,AMD A9-Series,3.0,6,AMD Radeon,0.0,256.0,0.0,256.0,Windows,1.95,435.69,unspecified,True,paperxd/laptop-prices-dataset
1719a1ce56966d2346e4,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,AMD A9-Series,3.0,6,AMD Radeon,1000.0,128.0,0.0,1128.0,Windows,2.1,436.36,unspecified,True,paperxd/laptop-prices-dataset
4a8f976145fea93828a2,HP,Notebook,17.0,False,1600x900,1600,900,False,False,AMD A9-Series,3.0,8,AMD Radeon R5,1000.0,0.0,0.0,1000.0,Windows,2.6,349.69,unspecified,True,paperxd/laptop-prices-dataset
c8a76309894a938f06fd,HP,Notebook,15.6,False,1366x768,1366,768,False,False,AMD E-Series,1.5,4,AMD Radeon R2,500.0,0.0,0.0,500.0,No OS,1.86,173.2,unspecified,True,paperxd/laptop-prices-dataset
d16078b31e70a5b2669e,HP,Notebook,15.6,False,1366x768,1366,768,False,False,AMD E-Series,1.8,4,AMD Radeon R2,500.0,0.0,0.0,500.0,Windows,1.86,199.38,unspecified,True,paperxd/laptop-prices-dataset
ab33b96fe2c70da8a2b4,HP,Notebook,15.6,False,1366x768,1366,768,False,False,AMD E-Series,1.5,4,AMD Radeon R2,500.0,0.0,0.0,500.0,Windows,2.1,221.54,unspecified,True,paperxd/laptop-prices-dataset
2537c07807b5d5a492e2,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,AMD E-Series,1.5,4,AMD Radeon R2,500.0,0.0,0.0,500.0,Windows,2.1,234.29,unspecified,True,paperxd/laptop-prices-dataset
8a5492c58db4f06899a9,HP,Notebook,14.0,False,1366x768,1366,768,False,False,Intel Celeron Dual Core,1.6,2,Intel HD Graphics,0.0,0.0,32.0,32.0,Windows,1.44,167.16,unspecified,True,paperxd/laptop-prices-dataset
82d97fdee09b0d2e45f4,HP,Notebook,14.0,False,1366x768,1366,768,False,False,Intel Celeron Dual Core,1.6,2,Intel HD Graphics,0.0,0.0,32.0,32.0,Windows,1.44,187.3,unspecified,True,paperxd/laptop-prices-dataset
1b3425d1ffec2b099ed6,HP,Notebook,14.0,False,1366x768,1366,768,False,False,Intel Celeron Dual Core,1.6,4,Intel HD Graphics,0.0,32.0,0.0,32.0,Windows,1.44,153.73,unspecified,True,paperxd/laptop-prices-dataset
fc0ffe4fd65d268a57d3,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Celeron Dual Core,1.6,4,Intel HD Graphics,1000.0,0.0,0.0,1000.0,No OS,1.86,193.95,unspecified,True,paperxd/laptop-prices-dataset
eb0fde5bdc104c981970,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Celeron Dual Core,1.6,4,Intel HD Graphics,0.0,128.0,0.0,128.0,No OS,1.86,200.73,unspecified,True,paperxd/laptop-prices-dataset
8206a9f958f27a58b4a1,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Celeron Dual Core,1.6,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,2.1,232.95,unspecified,True,paperxd/laptop-prices-dataset
ea8b78694a53cfdc5320,HP,Notebook,13.3,False,3200x1800,3200,1800,True,False,Intel Core M,1.1,8,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,1.16,1140.59,unspecified,True,paperxd/laptop-prices-dataset
746f4087895ac7688f7b,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i3,2.0,4,Intel HD Graphics,500.0,0.0,0.0,500.0,No OS,1.86,231.6,unspecified,True,paperxd/laptop-prices-dataset
c459e6505698e82f4d0b,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,Intel HD Graphics,1000.0,0.0,0.0,1000.0,No OS,1.86,232.27,unspecified,True,paperxd/laptop-prices-dataset
281caae135b418e2cd7e,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i3,2.0,4,Intel HD Graphics,500.0,0.0,0.0,500.0,No OS,2.1,234.29,unspecified,True,paperxd/laptop-prices-dataset
ff3e9c6056c88ba87023,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,Intel HD Graphics,500.0,0.0,0.0,500.0,No OS,1.86,244.97,unspecified,True,paperxd/laptop-prices-dataset
245108af6104f12dc431,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i3,2.0,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.86,266.52,unspecified,True,paperxd/laptop-prices-dataset
c88b82cbb5c9b70bd40c,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,AMD Radeon,500.0,0.0,0.0,500.0,Windows,1.86,294.5,unspecified,True,paperxd/laptop-prices-dataset
2098f74d7bb8d015ae6b,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i3,2.0,4,Intel HD Graphics,0.0,128.0,0.0,128.0,Windows,1.91,294.71,unspecified,True,paperxd/laptop-prices-dataset
99d3d1fcbba4e57641a6,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.86,294.71,unspecified,True,paperxd/laptop-prices-dataset
10de73a2ff7cb6cde17b,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i3,2.0,4,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,1.86,314.85,unspecified,True,paperxd/laptop-prices-dataset
dc248caebee60d000aae,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i3,2.0,4,AMD Radeon,1000.0,0.0,0.0,1000.0,Windows,2.1,314.85,unspecified,True,paperxd/laptop-prices-dataset
efdf9de3c8b1e6d41f87,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i3,2.0,4,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,2.1,320.89,unspecified,True,paperxd/laptop-prices-dataset
c405789d35855850c7f1,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i3,2.0,4,AMD Radeon,1000.0,128.0,0.0,1128.0,Windows,2.1,334.99,unspecified,True,paperxd/laptop-prices-dataset
2ce55216b05622116f7c,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.3,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,2.07,436.36,unspecified,True,paperxd/laptop-prices-dataset
e6c4a954d5b52c38635a,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.4,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,2.1,448.77,unspecified,True,paperxd/laptop-prices-dataset
7cf75654faaa1ed369ee,HP,Notebook,14.0,False,1366x768,1366,768,False,False,Intel Core i3,2.4,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.64,459.19,unspecified,True,paperxd/laptop-prices-dataset
2c418a37851049a4bcc8,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i3,2.4,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,2.04,459.86,unspecified,True,paperxd/laptop-prices-dataset
3bdbda8ef4791d706a34,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.0,4,Intel HD Graphics,0.0,128.0,0.0,128.0,Windows,1.63,462.54,unspecified,True,paperxd/laptop-prices-dataset
f8da0d63aaa4e6a26f25,HP,Notebook,17.3,False,1920x1080,1920,1080,False,True,Intel Core i3,2.0,4,AMD Radeon R5,0.0,256.0,0.0,256.0,Windows,2.5,469.26,unspecified,True,paperxd/laptop-prices-dataset
42fb908aa7f133c4c34a,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.3,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,2.31,473.39,unspecified,True,paperxd/laptop-prices-dataset
338a8e312099022bff61,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i3,2.4,4,Intel HD Graphics,0.0,128.0,0.0,128.0,Windows,2.1,473.62,unspecified,True,paperxd/laptop-prices-dataset
002b67a0cce136ad6103,HP,Notebook,13.3,False,1920x1080,1920,1080,False,False,Intel Core i3,2.4,4,Intel HD Graphics,0.0,128.0,0.0,128.0,Windows,1.49,482.68,unspecified,True,paperxd/laptop-prices-dataset
375ca3ccaff6ab613d75,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i3,2.4,4,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,2.04,516.92,unspecified,True,paperxd/laptop-prices-dataset
54e9ef5bd6da92b1fb91,HP,Notebook,13.3,False,1366x768,1366,768,False,False,Intel Core i3,2.4,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.49,537.06,unspecified,True,paperxd/laptop-prices-dataset
038cfba02e48e93569a6,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i3,2.0,6,AMD Radeon R5,1000.0,0.0,0.0,1000.0,Windows,2.04,361.85,unspecified,True,paperxd/laptop-prices-dataset
2176f8a0b610a0fe118d,HP,Notebook,17.3,False,1600x900,1600,900,False,False,Intel Core i3,2.0,8,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,2.54,328.28,unspecified,True,paperxd/laptop-prices-dataset
62a0d4987a754a02cb8e,HP,Notebook,17.3,False,1600x900,1600,900,False,False,Intel Core i3,2.0,8,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,2.65,365.3,unspecified,True,paperxd/laptop-prices-dataset
dac232b1a21630243e57,HP,Notebook,17.3,False,1600x900,1600,900,False,False,Intel Core i3,2.0,8,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,2.5,429.58,unspecified,True,paperxd/laptop-prices-dataset
dff9f107545629342d55,HP,Notebook,15.6,False,1920x1080,1920,1080,False,True,Intel Core i3,2.4,8,Nvidia GeForce,1000.0,0.0,0.0,1000.0,Windows,2.1,480.67,unspecified,True,paperxd/laptop-prices-dataset
3208a7d34ffd87d9d547,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,Intel HD Graphics,500.0,0.0,0.0,500.0,No OS,1.86,264.44,unspecified,True,paperxd/laptop-prices-dataset
69020ef84aa3bf04efee,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.3,4,Intel HD Graphics,500.0,0.0,0.0,500.0,No OS,2.1,320.22,unspecified,True,paperxd/laptop-prices-dataset
d9a91288dd41f1a3c8b5,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.86,325.59,unspecified,True,paperxd/laptop-prices-dataset
d3824748daae512458fb,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,1.86,328.07,unspecified,True,paperxd/laptop-prices-dataset
275da818a8c1ca66400b,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,Intel HD Graphics,500.0,0.0,0.0,500.0,No OS,1.96,334.99,unspecified,True,paperxd/laptop-prices-dataset
3f5f19541763d7498a6b,HP,Notebook,15.6,False,1366x768,1366,768,True,False,Intel Core i5,1.6,4,Intel UHD Graphics,1000.0,0.0,0.0,1000.0,Windows,2.04,350.08,unspecified,True,paperxd/laptop-prices-dataset
2dd4cafdcab4c3dfe542,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,AMD Radeon,500.0,0.0,0.0,500.0,Windows,1.86,411.26,unspecified,True,paperxd/laptop-prices-dataset
94e90ddaac6d0941e2a6,HP,Notebook,13.3,False,1920x1080,1920,1080,False,True,Intel Core i5,1.6,4,Intel UHD Graphics,500.0,0.0,0.0,500.0,Windows,1.49,453.15,unspecified,True,paperxd/laptop-prices-dataset
97eeff27ea722aee83b9,HP,Notebook,13.3,False,1920x1080,1920,1080,False,True,Intel Core i5,2.5,4,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,1.32,469.26,unspecified,True,paperxd/laptop-prices-dataset
09d020b3081c9e4e52cb,HP,Notebook,14.0,False,1366x768,1366,768,False,True,Intel Core i5,1.6,4,Intel UHD Graphics,500.0,0.0,0.0,500.0,Windows,1.63,484.7,unspecified,True,paperxd/laptop-prices-dataset
cf15f122b7664fec77d7,HP,Notebook,15.6,False,1920x1080,1920,1080,False,True,Intel Core i5,1.6,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,2.1,484.7,unspecified,True,paperxd/laptop-prices-dataset
39f88a727d2827ef3c25,HP,Notebook,13.3,False,1920x1080,1920,1080,False,True,Intel Core i5,1.6,4,Intel UHD Graphics,0.0,128.0,0.0,128.0,Windows,1.49,487.38,unspecified,True,paperxd/laptop-prices-dataset
af99035aae9472d257b8,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,2.04,498.13,unspecified,True,paperxd/laptop-prices-dataset
4b77c748a55345e3905e,HP,Notebook,13.3,False,1920x1080,1920,1080,False,True,Intel Core i5,1.6,4,Intel UHD Graphics,500.0,0.0,0.0,500.0,Windows,1.49,506.18,unspecified,True,paperxd/laptop-prices-dataset
deb5ac02022964f790aa,HP,Notebook,14.0,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.64,522.96,unspecified,True,paperxd/laptop-prices-dataset
f4ea0c4d891f9469fd5b,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,4,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,2.04,563.24,unspecified,True,paperxd/laptop-prices-dataset
eae3df77317d971e4617,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.3,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,2.07,610.91,unspecified,True,paperxd/laptop-prices-dataset
09575d0da64ef999d1eb,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.3,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.88,625.68,unspecified,True,paperxd/laptop-prices-dataset
90f81e1204c197a402e6,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.3,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,2.31,631.05,unspecified,True,paperxd/laptop-prices-dataset
7df228f7d0ac24d4266c,HP,Notebook,14.0,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,1.64,653.2,unspecified,True,paperxd/laptop-prices-dataset
1eb026e54ce44effe3d8,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,2.04,657.23,unspecified,True,paperxd/laptop-prices-dataset
1eed8f61b07ec0767a86,HP,Notebook,14.0,False,1920x1080,1920,1080,False,False,Intel Core i5,2.3,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.54,671.33,unspecified,True,paperxd/laptop-prices-dataset
2c785aff255cc7b0f1f6,HP,Notebook,14.0,False,1920x1080,1920,1080,False,False,Intel Core i5,2.3,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.54,692.13,unspecified,True,paperxd/laptop-prices-dataset
9d92a1bd2e19cb0ab24d,HP,Notebook,14.0,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.95,711.61,unspecified,True,paperxd/laptop-prices-dataset
c91d90abfcfad33f34eb,HP,Notebook,14.0,False,1366x768,1366,768,False,False,Intel Core i5,2.4,4,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,1.48,738.45,unspecified,True,paperxd/laptop-prices-dataset
0d67261b7b29e0591acf,HP,Notebook,14.0,False,1920x1080,1920,1080,False,False,Intel Core i5,2.3,4,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,1.54,738.45,unspecified,True,paperxd/laptop-prices-dataset
946c8d4b31ce30f6c699,HP,Notebook,14.0,False,1366x768,1366,768,False,False,Intel Core i5,2.3,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,1.95,771.36,unspecified,True,paperxd/laptop-prices-dataset
31447fb8af44795d509b,HP,Notebook,14.0,False,1366x768,1366,768,False,False,Intel Core i5,2.5,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,2.31,798.21,unspecified,True,paperxd/laptop-prices-dataset
c550b613f56cca6247d9,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.3,4,Intel HD Graphics,500.0,0.0,0.0,500.0,Windows,2.31,804.92,unspecified,True,paperxd/laptop-prices-dataset
0dcd95093fbe26d85569,HP,Notebook,14.0,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,4,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,1.95,808.95,unspecified,True,paperxd/laptop-prices-dataset
cd891c667787ea3996d4,HP,Notebook,14.0,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,4,Intel HD Graphics,0.0,128.0,0.0,128.0,Windows,1.95,849.23,unspecified,True,paperxd/laptop-prices-dataset
28fb4c3031ed2d4bf9d4,HP,Notebook,14.0,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,4,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,1.48,1067.41,unspecified,True,paperxd/laptop-prices-dataset
c612adaa061ae7fb6c89,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,1.6,6,AMD Radeon,0.0,256.0,0.0,256.0,Windows,1.91,415.55,unspecified,True,paperxd/laptop-prices-dataset
dd44d4d73bf1e2dbf1f3,HP,Notebook,14.0,False,1920x1080,1920,1080,False,True,Intel Core i5,2.5,6,Nvidia GeForce,0.0,256.0,0.0,256.0,Windows,1.58,442.41,unspecified,True,paperxd/laptop-prices-dataset
6f3f45ece1adc780ce5d,HP,Notebook,17.3,False,1920x1080,1920,1080,False,True,Intel Core i5,2.5,6,AMD Radeon,2000.0,0.0,0.0,2000.0,Windows,2.71,469.26,unspecified,True,paperxd/laptop-prices-dataset
d58ed224631e46a00a56,HP,Notebook,15.6,False,1366x768,1366,768,True,False,Intel Core i5,2.5,8,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,2.04,375.27,unspecified,True,paperxd/laptop-prices-dataset
d377f0ba465195583713,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,8,Intel HD Graphics,0.0,256.0,0.0,256.0,No OS,1.86,386.01,unspecified,True,paperxd/laptop-prices-dataset
1750d58210569b540eeb,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,8,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,1.91,388.7,unspecified,True,paperxd/laptop-prices-dataset
a81fded009156c7ecd08,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,8,Intel HD Graphics,0.0,128.0,0.0,128.0,Windows,1.91,395.41,unspecified,True,paperxd/laptop-prices-dataset
b0eb4ea1838a6b12d391,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,8,Intel HD Graphics,0.0,256.0,0.0,256.0,Windows,1.96,402.12,unspecified,True,paperxd/laptop-prices-dataset
a4ced44bddc64310a2b4,HP,Notebook,15.6,False,1366x768,1366,768,False,False,Intel Core i5,2.5,8,AMD Radeon,0.0,256.0,0.0,256.0,Windows,1.91,415.55,unspecified,True,paperxd/laptop-prices-dataset
46048b55a8d181f6d5a0,HP,Notebook,15.6,False,1920x1080,1920,1080,False,False,Intel Core i5,2.5,8,Intel HD Graphics,1000.0,0.0,0.0,1000.0,Windows,1.86,428.98,unspecified,True,paperxd/laptop-prices-dataset
