source_record_id,source_code,accessory_type,raw_name,brand,model,identity_key,brand_confidence,source_trust_status,review_status,recommendation_eligible,source_variant_count,available_colours,source_offer_observed,headset_style,has_microphone,wireless_capable,enclosure_type,frequency_response_raw,candidate_use_tags,primary_use_profile,completeness_score,curation_priority,warning_flags
907710bed0afe03e42c9,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD 660 S,Sennheiser,HD 660 S,headset:sennheiser:hd-660-s,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,over_ear,False,False,open,"10,41",general;music_creation,music_creation,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
d9610bc90b8a5f92dab7,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD 820,Sennheiser,HD 820,headset:sennheiser:hd-820,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,True,over_ear,False,False,closed,"6,48",general,communication,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
2f85e2dea95df2e34878,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD558v3,Sennheiser,HD558v3,headset:sennheiser:hd558v3,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,over_ear,False,False,open,"15,28",general;music_creation,music_creation,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
bad7382c5ca643e93605,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser PX100 II,Sennheiser,PX100 II,headset:sennheiser:px100-ii,curated_alias,reference_only_needs_verification,needs_review,False,2,Black;Silver,False,on_ear,False,False,open,"15,27",general;music_creation,music_creation,100.0,115.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
58d9f661b83f30b517fe,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser PX360,Sennheiser,PX360,headset:sennheiser:px360,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,True,over_ear,False,False,closed,"15,22",general,communication,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
b892a1ab01f347ce3009,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser RS 175,Sennheiser,RS 175,headset:sennheiser:rs-175,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,True,over_ear,False,True,closed,"17,22",general;portable,portable,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
42fa5ac0f2b49f4e3058,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser RS 195,Sennheiser,RS 195,headset:sennheiser:rs-195,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,True,over_ear,False,True,closed,"17,22",general;portable,portable,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
7f5d4e70403e947ad3b2,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy Hesh 2 Unleashed,Skullcandy,Hesh 2 Unleashed,headset:skullcandy:hesh-2-unleashed,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,over_ear,True,True,closed,,general;communication;gaming;portable,communication,100.0,115.0,unverified_reference_source
fb983f26ad667bf8ec04,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy Hesh 3,Skullcandy,Hesh 3,headset:skullcandy:hesh-3,curated_alias,reference_only_needs_verification,needs_review,False,8,Black;Blue;Gray;Green;Red;White,False,over_ear,True,True,closed,"20,20",general;communication;gaming;portable,communication,100.0,115.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
4879ddcc01aa5bcca3c1,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy PLYR 1,Skullcandy,PLYR 1,headset:skullcandy:plyr-1,curated_alias,reference_only_needs_verification,needs_review,False,2,Black;White,False,over_ear,True,True,closed,"20,20",general;communication;gaming;portable,communication,100.0,115.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
6bb336d3fedba45654ce,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy PLYR 2,Skullcandy,PLYR 2,headset:skullcandy:plyr-2,curated_alias,reference_only_needs_verification,needs_review,False,3,Black;Green;White;Yellow,False,over_ear,True,False,closed,,general;communication;gaming,gaming,100.0,115.0,unverified_reference_source;identity_duplicates_collapsed
a5faba4791a518b43237,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FFCM-065,Skullcandy,S2FFCM-065,headset:skullcandy:s2ffcm-065,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Red,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
d303b297d26e748fb80c,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FFDM-042,Skullcandy,S2FFDM-042,headset:skullcandy:s2ffdm-042,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Orange,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
0b2ff5cd54cfe623432e,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FFDM-083,Skullcandy,S2FFDM-083,headset:skullcandy:s2ffdm-083,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Yellow,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
f686e0da2240ce929670,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FFDM-145,Skullcandy,S2FFDM-145,headset:skullcandy:s2ffdm-145,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Gold,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
6689f3d416e343f0c680,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FFFA-003,Skullcandy,S2FFFA-003,headset:skullcandy:s2fffa-003,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
d77e8eb3b9b58b6631ba,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FFFA-075,Skullcandy,S2FFFA-075,headset:skullcandy:s2fffa-075,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;White,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
da88d2f38d6bf7f36dc2,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FFFM-034,Skullcandy,S2FFFM-034,headset:skullcandy:s2fffm-034,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Red,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
56c8f0196ed5dcca5f07,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FFFM-059,Skullcandy,S2FFFM-059,headset:skullcandy:s2fffm-059,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Red,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
ded8434c303ab1171aa5,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FFFM-074,Skullcandy,S2FFFM-074,headset:skullcandy:s2fffm-074,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
619d9bff210b96759566,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FFFM-075,Skullcandy,S2FFFM-075,headset:skullcandy:s2fffm-075,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
7667e328cea1235bf0c8,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FFFM-256,Skullcandy,S2FFFM-256,headset:skullcandy:s2fffm-256,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
bbbc2bf70945d6f9f5b3,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FFFM-259,Skullcandy,S2FFFM-259,headset:skullcandy:s2fffm-259,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Blue,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
e1b64595e1fc3b16c65a,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FFFM-289,Skullcandy,S2FFFM-289,headset:skullcandy:s2fffm-289,curated_alias,reference_only_needs_verification,needs_review,False,1,Blue;White,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
313d92d054f19f2427ac,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FFFM-319,Skullcandy,S2FFFM-319,headset:skullcandy:s2fffm-319,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Green,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
4fe90de625fd57bc102b,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FXDM-008,Skullcandy,S2FXDM-008,headset:skullcandy:s2fxdm-008,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
25a5fafc0859254fa479,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FXDM-075,Skullcandy,S2FXDM-075,headset:skullcandy:s2fxdm-075,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
fc6331bba3637085cfa8,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FXDM-161,Skullcandy,S2FXDM-161,headset:skullcandy:s2fxdm-161,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Red,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
eec6d9b0f310e158d517,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2FXFM-312,Skullcandy,S2FXFM-312,headset:skullcandy:s2fxfm-312,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Blue,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
4a8f5ea249fc8bffdc55,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2HMCY-003,Skullcandy,S2HMCY-003,headset:skullcandy:s2hmcy-003,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,in_ear,True,False,closed,"5,22",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
e23ba05c7f8e37aeb058,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2HMCY-016-1,Skullcandy,S2HMCY-016-1,headset:skullcandy:s2hmcy-016-1,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,in_ear,True,False,closed,"5,22",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
d67e7e7c0573464da62d,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2IKDY-003,Skullcandy,S2IKDY-003,headset:skullcandy:s2ikdy-003,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,in_ear,True,False,closed,"5,22",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
3bbfcf30b9305a362a55,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2IKDY-010,Skullcandy,S2IKDY-010,headset:skullcandy:s2ikdy-010,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Red,False,in_ear,True,False,closed,"5,22",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
f4f8a53975d0be0eb9db,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2IKDZ-058,Skullcandy,S2IKDZ-058,headset:skullcandy:s2ikdz-058,curated_alias,reference_only_needs_verification,needs_review,False,1,Multicolor,False,in_ear,True,False,closed,"5,22",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
dde72055b49b581bcc7e,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2IKFY-074,Skullcandy,S2IKFY-074,headset:skullcandy:s2ikfy-074,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;White,False,in_ear,True,False,closed,"5,22",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
563ce02287e776b5ead3,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2INDY-045,Skullcandy,S2INDY-045,headset:skullcandy:s2indy-045,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,True,False,closed,,general;communication;gaming,gaming,100.0,115.0,unverified_reference_source
70040bf4d91b60677768,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2INDY-134,Skullcandy,S2INDY-134,headset:skullcandy:s2indy-134,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Pink,False,in_ear,True,False,closed,,general;communication;gaming,gaming,100.0,115.0,unverified_reference_source
8da7f4d11863d551369a,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2SBDY-210,Skullcandy,S2SBDY-210,headset:skullcandy:s2sbdy-210,curated_alias,reference_only_needs_verification,needs_review,False,1,Purple;White,False,in_ear,True,False,closed,"18,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
591520880528408a35ea,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2SBFY-033,Skullcandy,S2SBFY-033,headset:skullcandy:s2sbfy-033,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,in_ear,True,False,closed,"18,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
47fde897707dc85caa0d,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2SBFY-058,Skullcandy,S2SBFY-058,headset:skullcandy:s2sbfy-058,curated_alias,reference_only_needs_verification,needs_review,False,1,Multicolor,False,in_ear,True,False,closed,"18,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
8544fc10cf5b0905c39d,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2SBFY-129,Skullcandy,S2SBFY-129,headset:skullcandy:s2sbfy-129,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Green,False,in_ear,True,False,closed,"18,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
31c51a99110b5f072556,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2SBFY-130,Skullcandy,S2SBFY-130,headset:skullcandy:s2sbfy-130,curated_alias,reference_only_needs_verification,needs_review,False,1,Blue;White,False,in_ear,True,False,closed,"18,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
c0044fe44321b6ade60d,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2TTDY-033,Skullcandy,S2TTDY-033,headset:skullcandy:s2ttdy-033,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
8d78cf57711307aa1b94,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S2TTDY-206,Skullcandy,S2TTDY-206,headset:skullcandy:s2ttdy-206,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Red,False,in_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
9fb677782894c235cc88,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S3FXDM-033,Skullcandy,S3FXDM-033,headset:skullcandy:s3fxdm-033,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,in_ear,True,False,closed,,general;communication;gaming,gaming,100.0,115.0,unverified_reference_source
e69f6eb6a0edeea23253,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S3FXDM-159,Skullcandy,S3FXDM-159,headset:skullcandy:s3fxdm-159,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Blue,False,in_ear,True,False,closed,,general;communication;gaming,gaming,100.0,115.0,unverified_reference_source
ab2d4d21565ab574a9a8,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S3FXDM-160,Skullcandy,S3FXDM-160,headset:skullcandy:s3fxdm-160,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Red,False,in_ear,True,False,closed,,general;communication;gaming,gaming,100.0,115.0,unverified_reference_source
04878c7ed37848f20088,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S5AVFM-289,Skullcandy,S5AVFM-289,headset:skullcandy:s5avfm-289,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Blue,False,on_ear,True,False,closed,,general;communication;gaming,gaming,100.0,115.0,unverified_reference_source
a7a1d38f9ff4c80ef8a5,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S6AVFM-156,Skullcandy,S6AVFM-156,headset:skullcandy:s6avfm-156,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,over_ear,True,False,closed,,general;communication;gaming,gaming,100.0,115.0,unverified_reference_source
1e81adb3c68b96819d93,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S6AVFM-157,Skullcandy,S6AVFM-157,headset:skullcandy:s6avfm-157,curated_alias,reference_only_needs_verification,needs_review,False,1,Brown,False,over_ear,True,False,closed,,general;communication;gaming,gaming,100.0,115.0,unverified_reference_source
944612a206c683d35535,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S6AVFM-158,Skullcandy,S6AVFM-158,headset:skullcandy:s6avfm-158,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;White,False,over_ear,True,False,closed,,general;communication;gaming,gaming,100.0,115.0,unverified_reference_source
c58ae58862317a3bf1fb,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S6AVFM-289,Skullcandy,S6AVFM-289,headset:skullcandy:s6avfm-289,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Blue,False,over_ear,True,False,closed,,general;communication;gaming,gaming,100.0,115.0,unverified_reference_source
3ac70b26b854d4db6762,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S6HSDY-210,Skullcandy,S6HSDY-210,headset:skullcandy:s6hsdy-210,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Purple,False,over_ear,True,False,closed,"20,22",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
b5669bf16da20124d5bf,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S6HSDZ-058,Skullcandy,S6HSDZ-058,headset:skullcandy:s6hsdz-058,curated_alias,reference_only_needs_verification,needs_review,False,1,Multicolor,False,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
3d3a79398511eb04e2de,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S6HSDZ-072,Skullcandy,S6HSDZ-072,headset:skullcandy:s6hsdz-072,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;White,False,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
5a80d99f4dc1cc1a2182,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy S6HSDZ-161,Skullcandy,S6HSDZ-161,headset:skullcandy:s6hsdz-161,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
77c72b26a51e686072fd,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy SLYR,Skullcandy,SLYR,headset:skullcandy:slyr,curated_alias,reference_only_needs_verification,needs_review,False,3,Black;Blue;White;Yellow,False,over_ear,True,False,closed,,general;communication;gaming,gaming,100.0,115.0,unverified_reference_source;identity_duplicates_collapsed
9be2acd25ab35c7b454e,docyx_pc_part_dataset_2025_07_23,headset,Skullcandy SLYR- Assassins Creed 4,Skullcandy,SLYR- Assassins Creed 4,headset:skullcandy:slyr-assassins-creed-4,curated_alias,reference_only_needs_verification,needs_review,False,1,Green;White,False,over_ear,True,False,closed,,general;communication;gaming,gaming,100.0,115.0,unverified_reference_source
1596209907d287aaaa09,docyx_pc_part_dataset_2025_07_23,headset,Sony MDR-E818LP,Sony,MDR-E818LP,headset:sony:mdr-e818lp,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,False,False,open,"12,22",general;music_creation,music_creation,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
ef72c3ff8ff8f7fd28d7,docyx_pc_part_dataset_2025_07_23,headset,Sony MDR-MA300,Sony,MDR-MA300,headset:sony:mdr-ma300,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,on_ear,False,False,open,"10,24",general;music_creation,music_creation,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
8b5da245ba562ef1e8a4,docyx_pc_part_dataset_2025_07_23,headset,Sony MDR-NC7/BLK,Sony,MDR-NC7/BLK,headset:sony:mdr-nc7-blk,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,on_ear,False,False,open,"30,20",general;music_creation,music_creation,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
e0369c4b2845508abbeb,docyx_pc_part_dataset_2025_07_23,headset,Sony MDRMA900,Sony,MDRMA900,headset:sony:mdrma900,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,over_ear,False,False,open,"5,40",general;music_creation,music_creation,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
f2bc47e52493fff679fc,docyx_pc_part_dataset_2025_07_23,headset,Syba CL-AUD63032,Syba,CL-AUD63032,headset:syba:cl-aud63032,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Purple;White,True,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
aa2e46e7733fe780a1c8,docyx_pc_part_dataset_2025_07_23,headset,Syba CL-AUD63033,Syba,CL-AUD63033,headset:syba:cl-aud63033,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Silver;White,True,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
927e5692a8eb93d27d60,docyx_pc_part_dataset_2025_07_23,headset,Syba CL-AUD63035,Syba,CL-AUD63035,headset:syba:cl-aud63035,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Blue;White,True,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
fdd2cf0569056191f85a,docyx_pc_part_dataset_2025_07_23,headset,Syba CL-AUD63089,Syba,CL-AUD63089,headset:syba:cl-aud63089,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;White,True,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
59452778800b33737eaa,docyx_pc_part_dataset_2025_07_23,headset,Syba SHELL,Syba,SHELL,headset:syba:shell,inferred_first_token,reference_only_needs_verification,needs_review,False,3,Black;Orange;Red;White,True,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
645c27f3d6d623fbb1b1,docyx_pc_part_dataset_2025_07_23,headset,TAKSTAR Sprint,TAKSTAR,Sprint,headset:takstar:sprint,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black;Red,True,in_ear,True,False,closed,"20,2",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
fc70dba693740a239678,docyx_pc_part_dataset_2025_07_23,headset,Targus iStore Classic Fit,Targus,iStore Classic Fit,headset:targus:istore-classic-fit,inferred_first_token,reference_only_needs_verification,needs_review,False,1,Black,True,in_ear,True,False,closed,,general;communication;gaming,gaming,100.0,115.0,unverified_reference_source
a474cab93d401ad43d06,docyx_pc_part_dataset_2025_07_23,headset,Thermaltake CONSOLE,Thermaltake,CONSOLE,headset:thermaltake:console,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Green,False,over_ear,True,False,closed,,general;communication;gaming,gaming,100.0,115.0,unverified_reference_source
9ac8246b121aa1074500,docyx_pc_part_dataset_2025_07_23,headset,Thermaltake CRONOS AD,Thermaltake,CRONOS AD,headset:thermaltake:cronos-ad,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Red,False,over_ear,True,False,closed,"20,22",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
873a4982fbe4845e1602,docyx_pc_part_dataset_2025_07_23,headset,Thermaltake SHOCK,Thermaltake,SHOCK,headset:thermaltake:shock,curated_alias,reference_only_needs_verification,needs_review,False,5,Black;Blue;Orange;Red;White;Yellow,False,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
1468cf8c493065fbe20e,docyx_pc_part_dataset_2025_07_23,headset,Thermaltake SHOCK 3D 7.1,Thermaltake,SHOCK 3D 7.1,headset:thermaltake:shock-3d-7-1,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Red,False,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
f5d61a27c396dcceb8fe,docyx_pc_part_dataset_2025_07_23,headset,Thermaltake SHOCK SPIN,Thermaltake,SHOCK SPIN,headset:thermaltake:shock-spin,curated_alias,reference_only_needs_verification,needs_review,False,3,Black;Red;White,False,over_ear,True,False,closed,"15,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
3ea0f84d5984b528dd4d,docyx_pc_part_dataset_2025_07_23,headset,Thermaltake SYBARIS,Thermaltake,SYBARIS,headset:thermaltake:sybaris,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Red,False,over_ear,True,True,closed,"20,20",general;communication;gaming;portable,communication,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
a4595fd0ad8e35dde3a4,docyx_pc_part_dataset_2025_07_23,headset,Thermaltake Tt eSPORTS Shock V2,Thermaltake,Tt eSPORTS Shock V2,headset:thermaltake:tt-esports-shock-v2,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Red,False,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
80e8b8f1222ff1c28bdb,docyx_pc_part_dataset_2025_07_23,headset,Thermaltake VERTO,Thermaltake,VERTO,headset:thermaltake:verto,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Red,False,over_ear,True,False,closed,"10,22",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
f69fb4b27389147d0483,docyx_pc_part_dataset_2025_07_23,headset,Thermaltake eSPORTS DRACCO Captain,Thermaltake,eSPORTS DRACCO Captain,headset:thermaltake:esports-dracco-captain,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Red,False,over_ear,True,False,closed,"10,22",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
d0c7b10ac309280aa60d,docyx_pc_part_dataset_2025_07_23,headset,Thermaltake eSPORTS SHOCK Battle Edition,Thermaltake,eSPORTS SHOCK Battle Edition,headset:thermaltake:esports-shock-battle-edition,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Green,False,over_ear,True,False,closed,"20,20",general;communication;gaming,gaming,100.0,115.0,frequency_units_ambiguous;unverified_reference_source
